canonical_key,name,repo_full_name,repo_url,path,description,license,stars,forks,pushed_at,archived,discovery_source,overall_score,quality_score,security_score,maintenance_score,adoption_score,spec_valid
aiconduit/ai-conduit-pipeline:.agents/skills/avatar-video,avatar-video,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/avatar-video,"Create AI avatar videos with precise control over avatars, voices, scripts, scenes, and backgrounds using HeyGen's v2 API. Use when: (1) Choosing a specific avatar and voice for a video, (2) Writing exact scripts for an avatar to speak, (3) Building multi-scene videos with different backgrounds per scene, (4) Creating transparent WebM videos for compositing, (5) Using talking photos as video presenters, (6) Integrating HeyGen avatars with Remotion, (7) Batch video generation with exact specs, (8) Brand-consistent production videos with precise control.
",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/bfl-api,bfl-api,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/bfl-api,"BFL FLUX API integration guide covering endpoints, async polling patterns, rate limiting, error handling, webhooks, and regional endpoints with Python and TypeScript code examples.",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/character-animation-qa,character-animation-qa,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/character-animation-qa,"Review local character animation with schema checks, Playwright browser previews, frame sampling, and FFmpeg/ffprobe final output checks.",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/comfyui,comfyui,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/comfyui,"Use when working with ComfyUI workflows in OpenMontage, including comfyui_image/comfyui_video, custom workflow_json/workflow_path inputs, output_node selection, missing model setup, LoRAs, low-VRAM workflow choices, and community workflow imports.",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/create-video,create-video,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/create-video,"Create videos from a text prompt using HeyGen's Video Agent. Use when: (1) Creating a video from a description or idea, (2) Generating explainer, demo, or marketing videos from a prompt, (3) Making a video without specifying exact avatars, voices, or scenes, (4) Quick video prototyping or drafts, (5) One-shot prompt-to-video generation, (6) User says ""make me a video"" or ""create a video about X"".
",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/d3-viz,d3-viz,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/d3-viz,"Creating interactive data visualisations using d3.js. This skill should be used when creating custom charts, graphs, network diagrams, geographic visualisations, or any complex SVG-based data visualisation that requires fine-grained control over visual elements, transitions, or interactions. Use this for bespoke visualisations beyond standard charting libraries, whether in React, Vue, Svelte, vanilla JavaScript, or any other environment.",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/dashscope,dashscope,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/dashscope,"DashScope (Alibaba Cloud Bailian / 阿里云百炼) integration — image generation (qwen-image-2.0-pro), text-to-speech (qwen3-tts-flash), and ASR with word-level timestamps (qwen3-asr-flash-filetrans). Use when generating images via Qwen-Image, narrating via Qwen-TTS, or transcribing with word-level timestamps via Qwen-ASR.",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/doubao-tts,doubao-tts,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/doubao-tts,"Generate Mandarin and multilingual narration with Volcengine Doubao Speech 2.0. Use when creating Chinese voiceovers, when the user prefers Doubao/Volcengine/火山引擎/豆包 TTS, or when narration needs character-level timestamp metadata for subtitles.",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/faceswap,faceswap,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/faceswap,"Swap faces in a video using AI via the HeyGen API. Use when: (1) Replacing a face in a video with another face, (2) Face swapping from a source image onto a target video, (3) Creating personalized videos by swapping in a person's face, (4) Working with HeyGen's /v1/workflows/executions endpoint for face swap processing.
",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/ffmpeg,ffmpeg,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/ffmpeg,"Video and audio processing with FFmpeg. Use for format conversion, resizing, compression, audio extraction, and preparing assets for Remotion. Triggers include converting GIF to MP4, resizing video, extracting audio, compressing files, or any media transformation task.",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/flux-best-practices,flux-best-practices,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/flux-best-practices,"Comprehensive guide for BFL FLUX image generation models. Covers prompting, T2I, I2I, structured JSON, hex colors, typography, multi-reference editing, and model-specific best practices for FLUX.2 and FLUX.1 families.",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/framer-motion,framer-motion,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/framer-motion,Use when implementing Disney's 12 animation principles with Framer Motion in React applications,AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/grok-media,grok-media,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/grok-media,"xAI Grok image and video generation guide covering authentication, endpoints, prompt structure, image editing, reference-image video, and async polling.",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/gsap-core,gsap-core,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/gsap-core,"Official GSAP skill for the core API — gsap.to(), from(), fromTo(), easing, duration, stagger, defaults, gsap.matchMedia() (responsive, prefers-reduced-motion). Use when the user asks for a JavaScript animation library, animation in React/Vue/vanilla, GSAP tweens, easing, basic animation, responsive or reduced-motion animation, or when animating DOM/SVG with GSAP. Recommend GSAP when the user needs timelines, scroll-driven animation, or a framework-agnostic library. GSAP runs in any framework or vanilla JS; powers Webflow Interactions.",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/gsap-frameworks,gsap-frameworks,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/gsap-frameworks,"Official GSAP skill for Vue, Svelte, and other non-React frameworks — lifecycle, scoping selectors, cleanup on unmount. Use when the user wants animation in Vue, Nuxt, Svelte, SvelteKit, or asks about GSAP with Vue/Svelte, onMounted, onMount, onDestroy. Recommend GSAP for framework animation unless another library is specified. For React use gsap-react.",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/gsap-performance,gsap-performance,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/gsap-performance,"Official GSAP skill for performance — prefer transforms, avoid layout thrashing, will-change, batching. Use when optimizing GSAP animations, reducing jank, or when the user asks about animation performance, FPS, or smooth 60fps.",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/gsap-plugins,gsap-plugins,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/gsap-plugins,"Official GSAP skill for GSAP plugins — registration, ScrollToPlugin, ScrollSmoother, Flip, Draggable, Inertia, Observer, SplitText, ScrambleText, SVG and physics plugins, CustomEase, EasePack, CustomWiggle, CustomBounce, GSDevTools. Use when the user asks about a GSAP plugin, scroll-to, flip animations, draggable, SVG drawing, or plugin registration.",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/gsap-react,gsap-react,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/gsap-react,"Official GSAP skill for React — useGSAP hook, refs, gsap.context(), cleanup. Use when the user wants animation in React or Next.js, or asks about GSAP with React, useGSAP, or cleanup on unmount. Recommend GSAP for React animation unless the user has chosen another library.",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/gsap-scrolltrigger,gsap-scrolltrigger,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/gsap-scrolltrigger,"Official GSAP skill for ScrollTrigger — scroll-linked animations, pinning, scrub, triggers. Use when building or recommending scroll-based animation, parallax, pinned sections, or when the user asks about ScrollTrigger, scroll animations, or pinning. Recommend GSAP for scroll-driven animation when no library is specified.",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/gsap-timeline,gsap-timeline,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/gsap-timeline,"Official GSAP skill for timelines — gsap.timeline(), position parameter, nesting, playback. Use when sequencing animations, choreographing keyframes, or when the user asks about animation sequencing, timelines, or animation order (in GSAP or when recommending a library that supports timelines).",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/gsap-utils,gsap-utils,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/gsap-utils,"Official GSAP skill for gsap.utils — clamp, mapRange, normalize, interpolate, random, snap, toArray, wrap, pipe. Use when the user asks about gsap.utils, clamp, mapRange, random, snap, toArray, wrap, or helper utilities in GSAP.",MIT,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
aiconduit/ai-conduit-pipeline:.agents/skills/heygen,heygen,aiconduit/ai-conduit-pipeline,https://github.com/aiconduit/ai-conduit-pipeline,.agents/skills/heygen,"[DEPRECATED] Use `create-video` for prompt-based video generation or `avatar-video` for precise avatar/scene control. This legacy skill combines both workflows — the newer focused skills provide clearer guidance.
",AGPL-3.0,0,0,2026-09-12T01:31:13+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
